product_id,review_title,description,author,rating,date,pros,cons,author_profession,author_industry,author_duration
azure_machine_learning,Azure Machine Learning is Simply Awesome!,It's really amazing. We're able to offer many innovative things to our clients without investing much on engineering.,Ashish T.,5.0,"April 13, 2021",If you're new to Machine Learning there could be nothing better than Azure Machine Learning. The best part is without much coding knowledge you may leverage the benefits of Machine Learning. Intuitive UI and help materials make it even easier.,It's really hard to tell because the way Microsoft is evolving in terms of Azure and Machine Learning is really remarkable. Almost every day there is new addition to make life even easier.,Co-founder & Chief Product Officer,Legal Services,Used the software for: 2+ years
azure_machine_learning,One of the best on cloud ML development Solution!,"Azure Machine learning have allowed me to quickly load , transform my data and perform model training with ease without any need to worry about the system configurations or GPUs, etc It had provided all of it on demand.",Verified Reviewer,5.0,"October 20, 2022",1. No worries on resources part as computation power can be easily increased 2. Takes care of end to end Machine learning lifecycle.3. Support Features for monitoring concept and model drifts 4. Allows to easily deploy your trained model through azure devops on cloud.5. Good pretrained model and datasets are available which is useful for experimenting6. Easy to setup and use with great documentations available from Microsoft,"1. Cost is mid-tier, not all features available in trial version2. Not a no code solution, prior knowledge is required to use3. UI can be made more simple as searching features can difficult sometimes.",Data Scientist,Information Services,Used the software for: 1-2 years
azure_machine_learning,So much better stuff out there,,Verified Reviewer,3.0,"April 19, 2019",It is easy to integrate with other Microsoft products,"It is not as robust or as supported as matlab’s machine learning toolkit. Also doesn’t work well with tensorflow, a python library, that almost 50% of machine learning developers use.",Software developer,Financial Services,Used the software for: 6-12 months
azure_machine_learning,Ease of use from VSCode,,Verified Reviewer,5.0,"July 17, 2022","Integrates directly to VSCode and now features Github Copilot, with a subscription as low as $10 a month.",Does not have a GUI for ML architecture or integration to Visio like Google diagrammatic tool promises.,ceo and owner,Architecture & Planning,Used the software for: 1-2 years
azure_machine_learning,Best learning site to help advancement of Education,"Azure has helped. Us alot for deploying machine Learning Modules ,Database ,file storage and sharing,testing ,quizes and other great features. Offered by Azure with First 12 Months free option.",Abdul R.,5.0,"November 19, 2021",It has all the features that can be very useful for learning from machine and contribute to development of knowledge and wisdom with the best Microsoft Technology and features that make Azure Machine learning Model very useful .highly recommended for Educational and training Institutions.,It should have some android app so that it can be deployed for Mobile learning since smartphones are changing the way of learning specially amid pandemic .,CEO,Broadcast Media,Used the software for: 2+ years
azure_machine_learning,With an new machine learning platforms rolling out Azure gave us a head start,Azure's Machine Learning Studio is a welcome addition to the world of emerging technologies. As a research and development firm we have to experiment of these applications. Azure is a respected product and their foray into machine learning is a welcome one.,Verified Reviewer,5.0,"March 7, 2018","Microsoft has a solid, reliable and well supported cloud environment that we've been using internally for years. Azure has been a part of what we do for as long as I've been at the company. The price is somewhat okay and the training materials are accessible enough. It's nice to enter the studio to your customized taste and continue to tweak it for maximum efficiency. Database creation/management is where this really shines.",Pricing isn't the most competitive but we're lucky to be able to ignore that for the most part. Actual support isn't the best but the community does a good job supporting itself.,Head of Innovation & Marketing,Computer Software,Used the software for: 1-2 years
azure_machine_learning,Great ML as a Service option,"We could focus on our application and the customers needs, istead of all the theory and security issues of the Machine Learning world.",Nadyan P.,5.0,"July 30, 2021","The Azure Machine Learning as a service platform is a great option because it provides all the security and tools necessary that allows your team to focus on the application, instead of the technicalities and the math behind all the machine learning algorithms.","The set of features is large and very complete, but the price is really not accessible for avery company.",Programmer,Computer Software,Used the software for: 6-12 months
azure_machine_learning,Machine Learning for Developers,"This is a wonderful service for straightforward machine learning applications such as regression, that don't require deep learning frameworks. It also provides a convenient way of deploying the models thus less time is spent setting up the infrastructure and more time training and tuning the model.",Wechuli P.,5.0,"April 7, 2020","- Drag and drop configuration so no need to write actual code. As long as someone has a basic understanding of machine learning concepts, they can configure a working solution. - Ability to organize projects into separate distinct units, each with its own datasets, experiments and assets - One-click deployment of the machine learning solution as a service provided one has an Azure account. - Comprehensive documentation - You can write custom scripts in R or Python if you need to manipulate the data in some way not provided by the pre-built modules. There is also built in support for Azure Notebooks, so you can attach a notebook anywhere along the workflow, and visualize or manipulate the data in the notebook.",- The free tier offers a limited number of training hours and functionality so you need to pay a small fee for the service through Azure - Lacks some specialized deep learning algorithms,Software Engineer,Computer Software,Used the software for: 6-12 months
azure_machine_learning,The future now,I use it at work,Daniele D.,5.0,"September 16, 2018","I really like the usability of the platform, it permits to implement machine learning algorithms without write code, the UI permits you to move blocks and create a workflow, train a model with data (the import is really easy) and public a webservice with your machine learning KB. Very good.","One of the cons that I coud see is that you cannot download a trained model, you can only use the webservice, I can understand this choice from MS, but I think it could be helpful, at least in a free/limited version.",Software Engineer,Computer Software,Used the software for: 1-2 years
azure_machine_learning,The Best Application for Training a Machine Learning Model Easily,I have used Azure Machine Learning Studio nearly one year for training the data sets and got more reliable results.,Tharika S.,5.0,"December 22, 2018","With the growing technology, Machine Learning is sustaining an important role. For training the machine learning model, Azure Machine Learning Studio provides an easy construction. Azure Machine Learning Studio has a proper guidance for the beginners. Features in the experiment are categorized in a proper way and using drag and drop method can be helped to make the experiment very quickly. Users are able to work easily because many experiment templates are provided in the Azure Machine Learning Studio. Worldwide people can use this application since it supports for few languages.","This application requires to follows all the guidance for get a complete idea about training machine learning model. Since it provides documentations, reading the whole guidance can be a tedious work to user. Hence I suggest that providing video tutorials will be attractive rather than the documentations.",Undergraduate Student,Higher Education,Used the software for: 6-12 months
