product_id,review_title,description,author,rating,date,pros,cons,author_profession,author_industry,author_duration
ekr_orchestra,Unique and cross-cutting,Excellent team always available for customized development.,Artusi A.,4.0,"December 19, 2022",Easy interface with commonly used software is useful.It is necessary to have excellent training and a skilled support.The integration with other apps could be useful for all departments of company,"Some problems with the translations, to understand if a text is waiting to be translated or is wating to be imported.",Technical author,Tobacco,Used the software for: 2+ years
ekr_orchestra,Potere ai dati,"Utilizzo il software ormai da anni e potrei dire di conoscerlo molto bene. Il suo utilizzo ha permesso di portare alla luce in azienda l'importanza di una gestione organizzata dei dati ed il vantaggio che ha poter avere uno strumento che vada ad immagazzinare i dati in un unico posto. Dati tecnici errati, obsoleti, procedure non validate, terminologia errata o non conforme al glossario aziendale sono vecchi ricordi. I continui aggiornamenti e le nuove funzionalità aguzzano l'ingegno di chi lo usa ed ampliano sempre di più le potenzialità del software.",Davide C.,5.0,"October 6, 2020","I numerosi tool di EKR permettono una facile gestione dei dati aziendali, siano essi tecnici o di altra natura. Basato su un database scritto in XML, non necessita che l'utente ne conosca le logiche di linguaggio, facendo in modo che tutti ne possano far uso. La collaborazione tra i diversi uffici è facilitata da strumenti capaci di importare o esportare i dati in formati e media differenti, tra cui fogli Excel o pagine Wordpress, col vantaggio di essere sempre aggiornati ed univoci. Gli strumenti a supporto dell'utente sono molteplici e coprono un ventaglio molto ampio di necessità; dall'aggregare i dati in modo intelligente all'ottimizzazione delle traduzioni.","L'apprendimento del software non è immediato, necessità di una certa dedizione da parte dell'utente, come d'altronde ogni software professionale di questo tipo.",Content analyst,Industrial Automation,Used the software for: 2+ years
ekr_orchestra,My experience with EKR ORchestra,,Monica R.,3.0,"December 20, 2022",My favorite thing about this software is that I can manage two websites and different catalogs with the same program,the impossibility of being 100% autonomous,technical documentation specialist,Industrial Automation,Used the software for: 2+ years
ekr_orchestra,Documentazione Tecnica (flessibilmente) Strutturata,EKR è una software-house che si prende a cuore le esigenze delle aziende con cui collabora guidandole nel processo di riconversione documentale.,Fabio V.,5.0,"October 6, 2020","- Per un'azienda manifatturiera l'introduzione di EKR Orchestra rappresenta un forte vantaggio competitivo dovuto all'incremento di efficienza nella gestione delle informazioni di prodotto. - Grazie alla flessibilità delle sue strutture dati, EKR Orchestra è un ambiente di lavoro che si presta ad ospitare i contenuti informativi praticamente di ogni settore industriale. - La predisposizione di EKR Orchestra al riutilizzo dei contenuti anziché alla loro riscrittura, può generare un risparmio dei costi di traduzione tale da ammortizzare una licenza per 10 utenti in una stagione. Questo scenario è particolarmente apprezzato dalle aziende che producono frequentemente documentazione di macchine/prodotti/impianti con molte personalizzazioni fuori standard. - Aumento significativo della produttività di un reparto e del valore dei dati aziendali.","- La vastità di funzioni messe a disposizione dall'ambiente richiede minimo una settimana di training per essere padroneggiato. - L'installazione dell'ambiente deve essere necessariamente eseguita dal personale di EKR. - Non è un software ad utilizzo immediato, ma una volta che lo si impara ad utilizzare adeguatamente, la qualità e l'efficienza della documentazione di prodotto aumentano nettamente.",Addetto alla documentazione tecnica,Electrical/Electronic Manufacturing,Used the software for: 2+ years
ekr_orchestra,DALL’ERBORISTA ALLA CLINICA DI ECCELLENZA,/,Carlo G.,4.0,"November 5, 2020","Possibilità di condivisione del testo con più documenti, rapidità nell'aggiornamento, ottimizzazione gestione delle traduzioni, riduzione del tempo di realizzazione della documentazione",L'interfaccia operatore non è intuitiva. Le icone sono troppo piccole e si identificano a fatica. Alcune funzioni sono complicate da utilizzare,Documentation Manager,Mechanical or Industrial Engineering,Used the software for: 2+ years
ekr_orchestra,Il PIM che cercavo,"Avevamo testi e dati tecnici sparsi ovunque su grossi file di Word ed Excel che dovevamo importare, ricontrollare e stampare da documenti di InDesign. Una volta confluito tutto nel PIM abbiamo iniziato a pulire i testi e a ottimizzarli per riutilizzare traduzioni producendo Cataloghi, Schede Tecniche, Listini e Manualistica aziendale.",Andrea M.,5.0,"September 29, 2022","Informazioni di prodotto (sia ""marketing"" che dati tecnici puri) tutti in un unico posto, con la possibilità di gestire capillarmente sia i contenuti che le loro traduzioni. Impaginazione automatica e possibilità di uscire direttamente su web via modulo Wordpress.","I primi anni lo strumento perdeva qualche colpo, sempre continuando comunque a implementarsi. Utilizzo base abbastanza semplice da apprendere ma funzionalità avanzate un pò più macchinose.",Responsabile documentazione tecnica,Mechanical or Industrial Engineering,Used the software for: 2+ years
ekr_orchestra,La nostra soluzione ideale,"Il passo successivo sarà quello delle pubblicazioni in lingua e la relativa gestione delle traduzioni, che sino ad oggi è stato un vero e proprio punto debole della nostra gestione interna, che si ricollega al punto seguente ...",Sergio S.,4.0,"December 29, 2020","La cosa che mi è piaciuta di più è la filosofia che sta alla base di tutto e che una volta fatta propria, semplifica e rende immediati tutti i passaggi successivi che si compiono nella quotidianità. In poche parole, il sistema di archiviazione dati, appare inizialmente complesso ma successivamente i vantaggi sono evidenti. L'interazione delle diverse applicazioni ottimizza inoltre la gestione dei dati strutturandoli ed archiviandoli in maniera logica e funzionale alle nostre esigenze. Probabilmente molte funzionalità le dobbiamo ancora scoprire, testare e adattarle alle nostre esigenze, in quanto è poco più di un anno che abbiamo iniziato a collaborare con EKR.","Al momento l'unica ""pecca"" riscontrata è la documentazione a corredo delle applicazioni poco chiara",Impiegato tecnico,Industrial Automation,Used the software for: 1-2 years
ekr_orchestra,A solid support,,Michele B.,5.0,"December 22, 2022",Smart tables are one of the most interesting tools; the capability to customize information is very useful.The most important tool is the support that is provided by your employees.,The timing to generate the documents is long.,Documentation and Standards Dept,Mechanical or Industrial Engineering,Used the software for: 1-2 years
ekr_orchestra,Positive feedback,,Alessandro P.,3.0,"December 19, 2022","Powerfull suite, under continuous development. They deal with very different customers, and this brings a lot of different ideas.","Stability has been improved, but it can be better. It should be faster. Graphic style management is not user friendly.",Product Manager,Machinery,Used the software for: 2+ years
ekr_orchestra,review,,Alberto F.,4.0,"December 19, 2022","possibility to configure documents and manual with a visual layout, management of shared resources","not easy to use, when there are problems is very difficult to manage without help",product manager,Machinery,Used the software for: 2+ years
